Name,Age,Gender,Occupation,Income,Purchased
Jennifer,42.0,Male,Engineer,90789.0,Yes
Patrick,38.0,Male,Artist,48597.0,No
Annette,30.0,,Teacher,35588.0,No
,60.0,Female,Teacher,52430.0,No
Stephanie,53.0,Male,Doctor,107828.0,Yes
Tammy,54.0,Male,Nurse,67633.0,No
Alan,44.0,Male,Lawyer,110826.0,Yes
Michael,37.0,Female,Nurse,56259.0,No
Jose,48.0,Female,,108969.0,Yes
Stephanie,42.0,Male,Nurse,68195.0,No
,36.0,Female,Artist,65904.0,No
Corey,47.0,Female,Nurse,56170.0,No
Regina,23.0,Female,Doctor,146469.0,No
Amy,35.0,Male,Lawyer,,Yes
William,39.0,Female,Lawyer,87657.0,No
Austin,56.0,Female,Nurse,77544.0,No
Sara,37.0,,Engineer,95343.0,No
Amanda,25.0,Female,Doctor,,No
Carol,31.0,Male,Teacher,59842.0,No
Matthew,32.0,Male,Doctor,90249.0,No
,54.0,Male,Artist,,No
Jim,24.0,Female,Teacher,44921.0,No
Melissa,47.0,Female,Artist,43719.0,Yes
Dawn,33.0,,Doctor,124743.0,No
,35.0,Female,Doctor,147689.0,No
Samantha,49.0,Female,Nurse,,Yes
Derek,34.0,Female,Teacher,43559.0,No
Marcia,52.0,Male,Lawyer,111644.0,No
Michael,34.0,Female,Teacher,47935.0,Yes
David,36.0,Female,Engineer,81675.0,No
Jessica,34.0,Female,Lawyer,85725.0,No
James,54.0,Male,Doctor,89743.0,No
,58.0,Male,Engineer,67429.0,Yes
Jessica,22.0,,Artist,53672.0,Yes
,31.0,Female,Doctor,110622.0,Yes
Christopher,38.0,Female,Nurse,72170.0,Yes
Matthew,23.0,,Engineer,90435.0,No
Jacob,30.0,Female,Engineer,63816.0,Yes
James,59.0,,Teacher,59737.0,Yes
Samantha,39.0,Female,Teacher,39026.0,No
Megan,55.0,,Lawyer,110073.0,Yes
,46.0,Male,,97782.0,Yes
,42.0,Female,Artist,64478.0,Yes
Karen,34.0,Female,Artist,44063.0,No
Chris,51.0,Female,Lawyer,98685.0,Yes
Stephanie,,Female,,,Yes
Dawn,45.0,Female,Lawyer,96416.0,No
Laura,51.0,Male,Teacher,48001.0,No
,27.0,Female,Nurse,56764.0,Yes
Tanya,,Male,Teacher,37646.0,Yes
Angela,25.0,,Engineer,72416.0,No
Robert,46.0,Male,Engineer,79366.0,No
Lucas,51.0,Female,Doctor,144595.0,No
Allison,50.0,Male,Engineer,,Yes
Albert,35.0,Female,Artist,59757.0,Yes
Ashley,,Male,Teacher,44787.0,No
Misty,23.0,Male,,142034.0,Yes
Melissa,54.0,Female,Artist,63728.0,No
Monica,41.0,,Teacher,53491.0,Yes
,39.0,Female,Lawyer,83358.0,No
Raymond,27.0,Female,Artist,45167.0,No
Ruben,43.0,Female,,57114.0,No
Melissa,36.0,Male,,58366.0,Yes
Maria,41.0,Male,Doctor,80554.0,No
Jonathan,26.0,Female,Teacher,35529.0,No
James,43.0,Male,Nurse,,Yes
,,Male,Teacher,57759.0,No
Julie,43.0,Male,Artist,53968.0,Yes
Aaron,40.0,Female,Artist,55526.0,No
Samuel,27.0,Female,Nurse,69854.0,No
Steve,24.0,Female,Artist,51117.0,Yes
David,23.0,Female,Doctor,112115.0,No
Parker,44.0,Male,Artist,47126.0,Yes
Heather,29.0,Female,Doctor,83921.0,Yes
Sarah,60.0,Female,,66676.0,Yes
John,31.0,Male,Nurse,71708.0,Yes
Sarah,54.0,Male,Teacher,46743.0,No
Marcus,37.0,Female,Lawyer,95994.0,No
Kelly,34.0,,Nurse,66212.0,Yes
Robert,43.0,Female,Engineer,84457.0,No
Gabriel,26.0,Female,Engineer,79725.0,Yes
Mark,,Male,Nurse,,Yes
,52.0,Female,Doctor,87158.0,No
Michael,27.0,Male,Lawyer,77451.0,No
Peggy,42.0,Female,Nurse,56470.0,No
Amber,,Female,Teacher,57321.0,No
,45.0,Female,Artist,42464.0,Yes
,26.0,Female,Engineer,90721.0,Yes
Mary,,Male,Artist,,Yes
Ashley,45.0,Male,Lawyer,71440.0,No
Nicole,27.0,Female,Lawyer,,No
Emily,,Female,Engineer,77352.0,No
Vincent,49.0,Male,,95731.0,Yes
Erik,28.0,Female,Nurse,54238.0,No
Kimberly,38.0,Female,Nurse,72973.0,Yes
Ashley,44.0,Female,Teacher,57500.0,Yes
John,41.0,Male,Nurse,65232.0,No
Joshua,59.0,Female,Doctor,118906.0,Yes
Jessica,33.0,Female,Teacher,37232.0,Yes
Angel,60.0,Male,Lawyer,100580.0,Yes
Randall,57.0,Female,Doctor,145240.0,Yes
Stacy,57.0,Male,Lawyer,93648.0,Yes
Crystal,,Female,Artist,69156.0,Yes
William,50.0,Female,Lawyer,118536.0,No
Ashley,,Female,Artist,58434.0,Yes
Anna,59.0,Male,Teacher,55665.0,No
Angela,56.0,Female,Lawyer,71880.0,No
Heather,36.0,Male,Doctor,116524.0,Yes
James,42.0,Female,Teacher,49145.0,Yes
David,26.0,Male,Doctor,108928.0,Yes
Benjamin,45.0,,,67426.0,Yes
Robert,43.0,Female,Artist,60827.0,No
Amy,45.0,Female,Nurse,78868.0,No
Christopher,56.0,,,136289.0,Yes
Matthew,25.0,Female,Doctor,,No
April,27.0,Female,Engineer,76576.0,No
Erica,50.0,Male,Doctor,129369.0,Yes
Jacob,37.0,Female,Artist,41862.0,No
Benjamin,23.0,Female,Engineer,74746.0,Yes
,59.0,Female,Engineer,60025.0,Yes
Erica,30.0,Female,Lawyer,80578.0,No
Regina,41.0,Female,Nurse,,Yes
Benjamin,52.0,,Nurse,,Yes
Michael,47.0,Female,Teacher,47234.0,No
Ronnie,45.0,Female,Engineer,,No
Gilbert,,Female,Artist,53461.0,Yes
Mary,32.0,Female,Doctor,109510.0,No
,29.0,,Engineer,86797.0,Yes
Laura,58.0,Male,Lawyer,73917.0,Yes
Amanda,60.0,Male,Doctor,143259.0,No
Travis,,Male,,87395.0,Yes
James,,Male,,,No
Mary,31.0,Female,Teacher,,Yes
Sandra,44.0,Male,Artist,,No
Martin,40.0,Female,Artist,42855.0,No
Gregory,40.0,Male,Teacher,37378.0,Yes
,45.0,Male,Doctor,84860.0,Yes
Derrick,38.0,Female,Engineer,74403.0,No
Kimberly,41.0,Male,Nurse,76458.0,Yes
Brian,48.0,Male,Nurse,72633.0,Yes
Jennifer,32.0,Male,Engineer,76923.0,No
Justin,53.0,Female,,131504.0,Yes
Rachel,39.0,Male,Lawyer,75343.0,Yes
Maurice,47.0,Male,,52453.0,No
Lisa,27.0,Male,Lawyer,82030.0,No
John,32.0,Male,Nurse,61840.0,Yes
Laurie,53.0,,Engineer,61453.0,Yes
Victoria,47.0,Female,Engineer,89396.0,Yes
Valerie,56.0,Female,Artist,45306.0,Yes
Scott,,,Teacher,48298.0,No
Tammy,29.0,Female,Nurse,59313.0,No
Felicia,,Female,,74102.0,No
William,40.0,Male,Lawyer,110323.0,No
Frederick,59.0,,Teacher,35216.0,No
Heather,46.0,Female,Artist,44727.0,Yes
Tracy,24.0,Male,Artist,,Yes
Marissa,47.0,Female,Teacher,,No
Melvin,60.0,Female,Teacher,59723.0,No
Nathan,50.0,,Engineer,61415.0,Yes
Shirley,26.0,Female,Lawyer,113056.0,No
Kim,40.0,Female,Lawyer,84971.0,Yes
Aaron,60.0,Female,Doctor,128547.0,No
Kelsey,31.0,Male,Engineer,97994.0,Yes
Stacie,44.0,Female,Doctor,99588.0,No
Stephen,53.0,Female,Engineer,62381.0,Yes
Laura,59.0,Female,Artist,47639.0,Yes
April,26.0,Male,Engineer,62896.0,No
Roger,25.0,Male,Nurse,71671.0,No
Martin,37.0,Female,Teacher,,No
Lori,57.0,Female,Doctor,109480.0,No
Eileen,37.0,Male,Artist,42993.0,Yes
Eduardo,47.0,Male,,61647.0,Yes
Allison,47.0,Female,Teacher,54555.0,Yes
Rebecca,,Female,Artist,53192.0,Yes
Jennifer,35.0,Male,Artist,61952.0,No
Larry,34.0,,Nurse,71110.0,Yes
Sandra,51.0,Female,Nurse,50167.0,No
Gregory,27.0,Male,Teacher,,Yes
Kelly,29.0,Male,Lawyer,100355.0,No
,58.0,Male,Teacher,47797.0,No
Daniel,60.0,Male,Nurse,53940.0,No
Kristina,29.0,Male,,96527.0,Yes
Danielle,28.0,,Doctor,129022.0,Yes
Amy,,Male,Doctor,105921.0,Yes
,,,Artist,,Yes
Kelly,39.0,Female,Lawyer,92884.0,Yes
,58.0,Male,Doctor,121915.0,No
Michelle,46.0,Female,Artist,,No
Melissa,58.0,,Teacher,51970.0,No
Kristen,50.0,Female,Doctor,111737.0,No
Peter,46.0,Female,Doctor,145954.0,No
Natalie,60.0,Male,Artist,45953.0,Yes
Sarah,,Female,Lawyer,85476.0,No
,28.0,Male,Lawyer,78527.0,Yes
Jeffrey,30.0,Female,Lawyer,100683.0,Yes
Amber,38.0,Male,Artist,62508.0,No
Jonathan,39.0,Male,Doctor,147537.0,Yes
Jonathan,47.0,,Nurse,66004.0,Yes
Jared,,Female,Teacher,,Yes
,55.0,Male,Engineer,70650.0,No
Ronald,33.0,Male,Nurse,77263.0,Yes
Jay,54.0,Female,Doctor,,No
Michele,43.0,Male,Lawyer,83610.0,Yes
Rachel,59.0,Male,Nurse,62045.0,No
Robert,56.0,Male,Nurse,65442.0,No
Jonathan,39.0,Male,Engineer,,Yes
Melissa,37.0,Male,Lawyer,90679.0,No
Jacob,53.0,Female,,56781.0,No
John,44.0,Male,Nurse,78745.0,Yes
Wesley,58.0,Female,Teacher,52906.0,Yes
Lori,25.0,Female,Teacher,36881.0,No
Melissa,53.0,Female,Teacher,52109.0,Yes
Paul,29.0,Female,Artist,54532.0,No
James,56.0,Female,Artist,63788.0,No
Robert,51.0,Female,Doctor,80771.0,No
Matthew,23.0,Male,Teacher,47547.0,No
Stephen,39.0,Female,Engineer,69848.0,No
James,38.0,Female,Lawyer,81812.0,Yes
,,Male,Lawyer,99871.0,No
Alicia,40.0,Female,Nurse,,Yes
Steven,51.0,Female,Doctor,148373.0,No
James,53.0,Female,Artist,60633.0,No
Jamie,40.0,Male,Engineer,94731.0,No
Colleen,36.0,Female,Engineer,68159.0,Yes
Samuel,56.0,,Nurse,75114.0,Yes
Travis,38.0,Female,Lawyer,99622.0,No
,56.0,Female,Lawyer,,Yes
Mary,48.0,Female,Engineer,97826.0,Yes
Scott,56.0,Female,Doctor,,Yes
,44.0,Male,Nurse,,Yes
Jared,22.0,Male,Artist,43459.0,No
Suzanne,54.0,Female,Doctor,101593.0,No
Morgan,29.0,,Nurse,64344.0,No
Christopher,,,Teacher,53533.0,No
Eric,40.0,Male,Engineer,72876.0,No
Brooke,40.0,Male,Lawyer,116740.0,Yes
April,32.0,Female,Engineer,71206.0,Yes
Daniel,38.0,Female,Lawyer,70905.0,No
,34.0,Male,Nurse,78912.0,Yes
,57.0,Male,Artist,56188.0,Yes
Joseph,51.0,Male,Teacher,56942.0,Yes
Scott,43.0,Female,Doctor,140805.0,Yes
Brandon,53.0,Male,Artist,48159.0,Yes
Stephen,40.0,Female,Doctor,106090.0,No
Darin,58.0,Male,Lawyer,114083.0,Yes
Donna,27.0,Male,,59014.0,No
Cynthia,,Male,Artist,43650.0,Yes
Teresa,48.0,Female,Doctor,142158.0,Yes
Roy,26.0,Male,Artist,57360.0,Yes
Keith,58.0,Male,Nurse,60153.0,Yes
Ryan,32.0,Male,Teacher,48548.0,Yes
Cody,48.0,Male,Teacher,48022.0,No
Teresa,,Male,Doctor,120396.0,Yes
James,54.0,Male,Artist,62035.0,Yes
Daniel,34.0,Male,Artist,68038.0,Yes
Michael,38.0,Male,Nurse,76141.0,Yes
Tammy,60.0,Female,,,Yes
Jessica,30.0,,Lawyer,101597.0,No
John,45.0,,Teacher,54308.0,Yes
Nicole,50.0,Female,Artist,45310.0,No
Mary,25.0,Female,Doctor,117352.0,Yes
Johnny,57.0,Female,Doctor,113537.0,Yes
Jose,60.0,,,40202.0,No
Timothy,,Male,Engineer,70277.0,Yes
Monica,36.0,Female,Lawyer,100349.0,Yes
Michael,,Female,Doctor,130184.0,No
Ruth,58.0,Male,Nurse,65892.0,No
Evelyn,60.0,Male,,72507.0,No
Charles,52.0,,Lawyer,78026.0,Yes
Kenneth,33.0,Male,Nurse,67805.0,No
Kellie,23.0,Male,Lawyer,,No
Benjamin,,Female,Lawyer,78227.0,Yes
Timothy,26.0,Male,Teacher,43519.0,No
Nancy,22.0,,Lawyer,99422.0,Yes
Loretta,47.0,Male,Doctor,108807.0,No
Brett,45.0,Female,Lawyer,,Yes
Jill,38.0,Female,Teacher,35905.0,Yes
,26.0,Female,Teacher,35340.0,Yes
Darren,49.0,Male,Nurse,75395.0,No
Denise,54.0,Female,Engineer,62469.0,Yes
Amanda,56.0,Female,Doctor,130808.0,No
Jacob,60.0,Female,Artist,66614.0,No
Dustin,24.0,Male,Artist,59767.0,Yes
Michael,42.0,Female,Engineer,82766.0,No
Wesley,40.0,Female,Artist,46677.0,Yes
Eric,51.0,Male,,47712.0,Yes
Thomas,45.0,,Nurse,74457.0,No
Karen,,Male,Engineer,83907.0,No
Todd,,Male,Artist,,No
Lance,,Female,,141378.0,No
Emily,30.0,Male,Lawyer,82530.0,Yes
Julia,50.0,Female,Engineer,70677.0,Yes
James,40.0,Female,Lawyer,100200.0,No
Devon,22.0,Female,Teacher,40662.0,No
Julie,48.0,Male,Doctor,103449.0,Yes
Madison,35.0,Male,Teacher,44745.0,Yes
Laura,48.0,Male,Artist,,No
Anna,32.0,Male,Lawyer,93600.0,No
Carla,56.0,Male,,,Yes
Amy,33.0,Male,Engineer,72871.0,No
Kenneth,37.0,Female,Doctor,133081.0,Yes
Michael,48.0,,Nurse,62305.0,No
Cynthia,34.0,Female,Lawyer,,Yes
Kathy,44.0,Male,Doctor,,No
,38.0,Female,Engineer,73846.0,No
Emily,,Male,Engineer,,No
,37.0,Female,Doctor,86464.0,No
Emily,35.0,Female,Teacher,46971.0,Yes
Angela,55.0,,Teacher,49688.0,No
Clifford,,Male,,50136.0,No
Richard,31.0,Female,Nurse,66203.0,No
Brianna,,Male,,45289.0,Yes
Richard,60.0,Male,Nurse,61501.0,Yes
Jamie,29.0,Male,Doctor,91043.0,No
Brittany,57.0,Male,Teacher,37035.0,No
Dawn,,Female,Teacher,52930.0,Yes
,37.0,Female,Engineer,66538.0,Yes
Jerry,36.0,Female,Artist,42139.0,No
Sarah,35.0,Male,Artist,63722.0,No
Katrina,,Female,Artist,60795.0,No
Mackenzie,43.0,,Engineer,66168.0,Yes
Douglas,35.0,Male,Artist,63620.0,Yes
Tina,,,Artist,52759.0,Yes
,32.0,Female,Engineer,66171.0,Yes
Michael,52.0,Male,Doctor,127833.0,No
Michele,43.0,Male,Lawyer,75742.0,No
Michelle,24.0,Male,Engineer,,No
Cassandra,57.0,Female,Artist,61072.0,Yes
,,Male,Nurse,65471.0,Yes
Corey,56.0,Male,Artist,53540.0,Yes
Luis,34.0,,Artist,41244.0,Yes
Rachel,31.0,Female,Doctor,85241.0,Yes
Laura,26.0,Male,,60188.0,Yes
Jesse,35.0,Male,Teacher,,Yes
Joshua,40.0,Female,Engineer,68989.0,Yes
,31.0,Female,Doctor,105116.0,No
,36.0,,Nurse,52425.0,Yes
Kyle,54.0,,Artist,69107.0,Yes
Jennifer,,Female,Doctor,139021.0,Yes
Heather,59.0,Female,Artist,52172.0,No
Melissa,22.0,Female,Teacher,35199.0,Yes
Lori,40.0,Male,Artist,57193.0,No
Kaitlin,38.0,Female,Doctor,135251.0,No
Joshua,44.0,Female,Teacher,59332.0,Yes
Henry,,Male,Lawyer,99012.0,Yes
Monique,58.0,Male,,43793.0,Yes
Ashley,,Male,Engineer,89282.0,No
Joseph,34.0,Male,Engineer,94320.0,No
Barbara,24.0,Female,Artist,56879.0,Yes
Tammy,33.0,Male,Engineer,75797.0,Yes
Eric,40.0,Male,Doctor,,No
Brittany,,Female,Nurse,68673.0,No
Timothy,55.0,Male,Lawyer,77777.0,Yes
Matthew,,Male,Nurse,59421.0,Yes
Katelyn,42.0,Female,Doctor,141897.0,Yes
Ashley,25.0,Female,Nurse,65926.0,Yes
Tyler,42.0,Male,Nurse,69531.0,No
Kenneth,60.0,Female,Doctor,126513.0,Yes
Marc,57.0,,Doctor,147136.0,Yes
Carl,41.0,Female,Teacher,40627.0,No
Phillip,36.0,Female,Doctor,121336.0,No
Stephanie,52.0,Male,Teacher,53612.0,No
Brianna,56.0,Male,Lawyer,86587.0,Yes
Michael,43.0,Male,Lawyer,83078.0,Yes
Melissa,55.0,Female,Artist,45380.0,Yes
Tammy,60.0,Male,Teacher,50261.0,No
Keith,47.0,Female,Engineer,67213.0,No
Frank,36.0,Female,Engineer,97012.0,No
Alexis,23.0,Female,,80251.0,No
Erica,35.0,Female,Engineer,94929.0,No
Vincent,,Female,Engineer,94156.0,No
Matthew,24.0,Male,Artist,41155.0,Yes
Stephen,31.0,Male,Engineer,61842.0,No
Melinda,29.0,Male,Engineer,73944.0,Yes
Dana,60.0,,Doctor,110937.0,No
Brandon,48.0,Male,Nurse,79552.0,Yes
Michael,50.0,Male,,,No
Benjamin,55.0,,Lawyer,72373.0,No
Gary,51.0,Female,Teacher,54844.0,Yes
Cassandra,43.0,Female,Lawyer,114903.0,No
Martha,60.0,Female,Nurse,69691.0,No
,44.0,Male,Engineer,97164.0,Yes
Randall,53.0,Female,Artist,49937.0,No
Victoria,31.0,Male,,148866.0,No
Erica,25.0,Male,Nurse,56384.0,No
Jonathan,58.0,Female,Engineer,,No
Brittany,30.0,Male,Engineer,96915.0,No
Sabrina,31.0,Female,Teacher,41452.0,No
John,50.0,Male,,45372.0,No
Brandon,51.0,Female,Doctor,134991.0,No
,46.0,Female,,127356.0,Yes
Elijah,59.0,Male,,41428.0,No
Michelle,35.0,Female,Engineer,90951.0,No
Jonathan,32.0,Male,Artist,58127.0,No
Kellie,35.0,Female,Engineer,92694.0,Yes
Michael,31.0,Female,Lawyer,76250.0,No
Randy,26.0,Male,Nurse,56238.0,No
Cheryl,47.0,Male,Engineer,89006.0,No
Claire,29.0,,Lawyer,106270.0,No
Samuel,29.0,Male,Doctor,140565.0,No
James,57.0,Male,Lawyer,82543.0,No
Timothy,28.0,Female,Engineer,60323.0,Yes
Jaclyn,41.0,Female,Teacher,45710.0,Yes
Christina,49.0,Male,Nurse,60462.0,Yes
Ivan,47.0,Male,,,Yes
Sandra,59.0,Male,,42845.0,No
,25.0,Male,Lawyer,82187.0,No
Tara,,Female,Doctor,91623.0,Yes
Marie,53.0,Female,Lawyer,116169.0,No
John,47.0,Male,Doctor,89913.0,Yes
Margaret,24.0,Female,Lawyer,111740.0,Yes
Susan,37.0,Male,Artist,51032.0,Yes
Mackenzie,53.0,Female,Nurse,52044.0,No
Robert,24.0,Male,,58262.0,Yes
Charles,31.0,Female,Artist,56742.0,Yes
Jeffrey,,Male,,56621.0,No
Gregory,53.0,Male,Teacher,,No
Thomas,40.0,Female,,106551.0,Yes
Bethany,52.0,Female,Nurse,,No
Kristen,26.0,Male,,56782.0,Yes
Ruben,26.0,Male,Teacher,44986.0,No
Scott,,Female,,63374.0,No
Crystal,23.0,Male,Teacher,39000.0,Yes
Rachel,59.0,Male,Artist,46534.0,Yes
Jamie,23.0,Female,Engineer,71855.0,Yes
Tracy,48.0,Female,Lawyer,100232.0,Yes
Gary,59.0,Female,Nurse,72100.0,Yes
Jason,46.0,Male,Lawyer,119953.0,Yes
Jeffrey,51.0,Male,Nurse,74208.0,No
Thomas,49.0,Male,Artist,44983.0,Yes
Devon,44.0,Female,Engineer,94705.0,No
Brittany,56.0,Male,Nurse,53860.0,Yes
Aaron,59.0,Female,Artist,53672.0,No
Aaron,,Female,Artist,54180.0,Yes
Maria,60.0,Female,Nurse,67740.0,No
Summer,23.0,,Lawyer,78079.0,No
,34.0,Female,Engineer,62495.0,Yes
Paige,,Female,Nurse,73046.0,No
David,,Female,,,No
Jonathan,37.0,Male,Doctor,138472.0,No
Austin,40.0,Male,Doctor,82776.0,No
Christina,38.0,Female,Artist,50888.0,No
Eric,58.0,Male,Doctor,134818.0,Yes
Daniel,57.0,Male,Teacher,51649.0,No
Shelley,54.0,Male,Engineer,94853.0,No
,34.0,Male,Engineer,90345.0,No
,40.0,Male,Teacher,55792.0,No
Ryan,23.0,Female,Artist,,Yes
Sara,51.0,Male,Lawyer,118256.0,No
Sarah,58.0,Female,Teacher,47942.0,No
,26.0,Female,Engineer,72762.0,Yes
Crystal,25.0,Female,Nurse,69355.0,Yes
Brian,25.0,Female,Lawyer,111141.0,No
Melissa,,Male,Nurse,63336.0,No
Robert,53.0,,Artist,59611.0,No
Joseph,49.0,Male,Lawyer,,Yes
Amanda,55.0,Female,Teacher,45516.0,No
Meghan,47.0,Female,Nurse,79114.0,Yes
,50.0,Male,Doctor,91670.0,Yes
Lisa,26.0,Female,Teacher,44675.0,Yes
Michele,52.0,Male,Artist,55717.0,No
Natasha,52.0,Male,Lawyer,89449.0,Yes
Joanne,40.0,Female,Engineer,92949.0,No
Eric,60.0,Male,Artist,49588.0,No
Mary,29.0,Male,Artist,,No
Jesse,,Female,Nurse,60399.0,No
Donald,58.0,Male,Engineer,84082.0,Yes
Stephanie,31.0,Male,Teacher,49826.0,No
,48.0,Male,,83837.0,No
Billy,52.0,Male,Teacher,36903.0,No
Cassandra,,Female,Engineer,87619.0,Yes
Gabriella,42.0,Female,Artist,68634.0,Yes
Emily,24.0,Male,Engineer,74182.0,Yes
Alexandra,30.0,Male,Lawyer,80299.0,No
Brooke,47.0,,Engineer,72557.0,No
Amber,53.0,Female,,,Yes
Marie,40.0,Male,,88154.0,Yes
Christopher,27.0,Female,Nurse,70039.0,No
,,Male,Doctor,111667.0,No
,43.0,Male,Nurse,,No
Mary,,Female,Nurse,58738.0,No
Autumn,22.0,Female,,78471.0,Yes
Kenneth,46.0,Male,Doctor,142921.0,No
Jesus,38.0,Male,Lawyer,102293.0,No
Taylor,25.0,Male,,57039.0,No
Amber,36.0,Male,Artist,66296.0,No
Samantha,52.0,Female,Artist,50934.0,No
Lisa,,Male,Teacher,47730.0,No
Daniel,44.0,Male,Artist,40466.0,Yes
Christian,22.0,,Teacher,55491.0,No
Lauren,27.0,Male,Lawyer,115821.0,Yes
Patricia,46.0,Female,Nurse,71269.0,No
,54.0,Female,Engineer,67628.0,Yes
Jacob,45.0,,Nurse,56240.0,No
Timothy,43.0,Male,Doctor,,Yes
Chad,59.0,Female,Lawyer,97024.0,Yes
Barbara,26.0,Female,Lawyer,79648.0,Yes
Heather,25.0,Male,Teacher,,No
Debra,34.0,Male,Lawyer,117804.0,No
Shawna,38.0,Male,Artist,,No
Roberto,34.0,Female,Engineer,85794.0,No
,48.0,,Doctor,120677.0,Yes
Norma,24.0,Female,Nurse,54023.0,No
Tina,24.0,Female,Artist,57182.0,Yes
Grace,45.0,Female,Lawyer,119513.0,No
,44.0,Female,Nurse,60823.0,Yes
Deanna,30.0,,Engineer,,No
Jennifer,58.0,Male,Doctor,,No
Tiffany,33.0,Male,Artist,58178.0,Yes
Jose,,Female,Teacher,58024.0,Yes
Jamie,30.0,Female,Lawyer,84312.0,Yes
Randall,23.0,Male,Engineer,79908.0,Yes
Lisa,42.0,Male,Engineer,90104.0,No
Christina,,,Doctor,90017.0,Yes
Kevin,54.0,Female,Teacher,43144.0,Yes
Christina,41.0,,Doctor,101741.0,No
Patricia,39.0,Male,Doctor,94925.0,Yes
Nicholas,24.0,,Doctor,146859.0,No
Alex,,Female,Artist,58607.0,Yes
Donna,46.0,Male,Nurse,,Yes
Daniel,43.0,Male,Artist,57465.0,Yes
,51.0,Female,Nurse,52078.0,No
Alexander,25.0,Male,Lawyer,71509.0,No
Alyssa,24.0,Female,Teacher,57971.0,No
Steven,37.0,Female,Lawyer,80753.0,Yes
Anthony,34.0,Female,Doctor,127303.0,Yes
Luis,34.0,Male,Doctor,110012.0,Yes
Anthony,60.0,Male,Teacher,40205.0,No
,,Male,Engineer,71831.0,Yes
,50.0,Male,Teacher,37614.0,No
Kathleen,25.0,,Teacher,56619.0,Yes
Tammy,36.0,,Lawyer,104206.0,No
Erica,32.0,,Lawyer,70955.0,No
Christopher,33.0,Male,Nurse,75812.0,No
,60.0,Male,Nurse,,Yes
Mark,54.0,Male,Lawyer,,Yes
Kurt,30.0,Female,Artist,64663.0,Yes
Rachel,59.0,Female,Engineer,82599.0,Yes
Kristen,38.0,Male,Lawyer,89456.0,No
Daniel,60.0,Male,Doctor,96171.0,No
Jennifer,41.0,,Artist,,No
Stephanie,26.0,Male,Lawyer,74990.0,No
,56.0,Male,Engineer,81356.0,No
Helen,47.0,Female,Doctor,90820.0,No
Jonathan,36.0,Male,Nurse,62490.0,Yes
Michael,30.0,Male,Lawyer,87229.0,Yes
Jamie,28.0,Male,Artist,45772.0,No
Edward,42.0,Male,Nurse,61522.0,Yes
,31.0,Male,Nurse,53122.0,No
Mitchell,23.0,Female,Nurse,64452.0,No
Ashley,27.0,Male,Nurse,71660.0,Yes
Michael,40.0,,Nurse,77465.0,No
Christine,32.0,Female,Doctor,92231.0,Yes
Kathryn,36.0,Male,Nurse,50804.0,No
Casey,36.0,Female,Lawyer,115571.0,No
Tammy,,Male,Nurse,77455.0,No
Adam,34.0,Female,Engineer,72193.0,Yes
Helen,51.0,Female,Artist,54009.0,Yes
Misty,48.0,,Lawyer,113736.0,Yes
Elizabeth,54.0,Male,Lawyer,106692.0,Yes
Amy,26.0,Female,Engineer,90669.0,No
Jessica,23.0,Male,Artist,,Yes
Elizabeth,31.0,Female,Artist,57210.0,Yes
,,Male,,92775.0,Yes
,57.0,Male,Teacher,42376.0,No
Emily,38.0,Female,,39307.0,No
Michael,25.0,Female,,,No
Crystal,58.0,,Lawyer,,Yes
Nathan,46.0,Male,Artist,65642.0,Yes
Julie,56.0,Male,Artist,60559.0,No
Chad,53.0,Female,,58673.0,No
Chase,,,Artist,61372.0,No
Shawn,51.0,Female,Engineer,63547.0,No
Yvonne,51.0,Male,Engineer,87073.0,No
,,Female,Artist,62281.0,Yes
John,40.0,Male,Teacher,39830.0,Yes
Michael,33.0,Female,Doctor,136682.0,No
Dustin,29.0,Male,,35545.0,No
Alexander,51.0,Female,Teacher,,Yes
Thomas,39.0,Female,Engineer,73868.0,No
Robert,53.0,Female,Teacher,47128.0,No
Rachel,30.0,Female,Engineer,99687.0,Yes
Jacqueline,31.0,Female,Nurse,59207.0,No
Johnny,58.0,Female,Artist,54750.0,Yes
Jacob,58.0,Female,Engineer,93591.0,Yes
Heather,51.0,Female,Doctor,147562.0,Yes
Alex,35.0,Male,Lawyer,92390.0,No
John,55.0,,Teacher,49409.0,No
Nancy,42.0,Male,Artist,65844.0,No
,31.0,Female,Doctor,83813.0,No
Joseph,37.0,Female,Teacher,46728.0,No
Tina,28.0,Female,Artist,45543.0,Yes
Carolyn,56.0,Female,Engineer,85939.0,Yes
Cody,,Female,Artist,43542.0,Yes
Jessica,52.0,Female,,,Yes
Thomas,31.0,Male,Teacher,46858.0,Yes
Joel,37.0,Male,Doctor,140068.0,No
Melissa,24.0,Male,Engineer,76294.0,No
Jeffrey,36.0,Male,Engineer,99045.0,Yes
James,43.0,Female,Artist,55695.0,No
Kimberly,60.0,Female,,106370.0,No
Jose,27.0,Male,Teacher,,Yes
Peter,57.0,Male,,41385.0,No
James,58.0,Female,,85612.0,Yes
Travis,35.0,Male,,,No
Timothy,29.0,Male,Lawyer,79453.0,No
Andrea,60.0,Male,Lawyer,96301.0,No
Rachel,59.0,Female,Doctor,109602.0,No
James,55.0,Female,Nurse,79146.0,Yes
Megan,55.0,Male,Nurse,69013.0,Yes
Amanda,45.0,Female,Doctor,,Yes
Jerry,58.0,Male,Engineer,84753.0,No
